Postcode,Lat,Lon,State,Suburb
3781,-37.92893333333333,145.50903333333335,VIC,Mount Burnett
3782,-37.9204,145.4519,VIC,Avonsleigh
3783,-37.9532,145.5554,VIC,Gembrook
3785,-37.9,145.3333,VIC,Tremont
3786,-37.8833,145.3333,VIC,Ferny Creek
3787,-37.8667,145.35,VIC,Sassafras Gully
3788,-37.85,145.3667,VIC,Olinda
3789,-37.8833,145.35,VIC,Sherbrooke
3791,-37.8833,145.3667,VIC,Kallista
3792,-37.9,145.3833,VIC,The Patch
3793,-37.8833,145.4,VIC,Monbulk
3795,-37.8167,145.4167,VIC,Silvan
3796,-37.7833,145.3833,VIC,Mount Evelyn
3797,-37.832139999999995,145.68310000000002,VIC,Gladysdale
3799,-37.75201428571428,145.7172285714286,VIC,Big Pats Creek
3800,-37.9106,145.1348,VIC,Monash University
3802,-37.977,145.2587,VIC,Endeavour Hills
3803,-38.0167,145.2667,VIC,Hallam
3804,-37.973600000000005,145.3398,VIC,Narre Warren North
3805,-38.03443333333333,145.29973333333336,VIC,Narre Warren
3806,-38.01665,145.35,VIC,Harkaway
3807,-38.03305,145.3769,VIC,Guys Hill
3808,-37.9871,145.44055,VIC,Dewhurst
3809,-38.07275,145.4058,VIC,Officer
3810,-38.088375,145.4852,VIC,Rythdale
3812,-38.04506666666666,145.57719999999998,VIC,Maryknoll
3813,-38.07505,145.62065,VIC,Tynong
3814,-38.101625,145.65625,VIC,Cora Lynn
3815,-38.077825000000004,145.713325,VIC,Tonimbuk
3816,-38.10735,145.76297499999998,VIC,Labertouche
3818,-38.1616,145.83425,VIC,Drouin West
3820,-38.1462,145.9406,VIC,Warragul
3821,-38.14118421052632,145.94873684210526,VIC,Brandy Creek
3822,-38.21836666666667,145.99066666666667,VIC,Gainsborough
3823,-38.23596666666666,146.04706666666667,VIC,Yarragon
3824,-38.2514,146.16678333333334,VIC,Trafalgar South
3825,-38.053196551724135,146.18511724137932,VIC,Yallourn
3831,-37.988933333333335,145.96816666666666,VIC,Neerim East
3832,-37.931466666666665,145.9556,VIC,Neerim Junction
3833,-37.87246363636364,146.10216363636366,VIC,Toorongo
3835,-38.2833,146.1833,VIC,Thorpdale
3840,-38.31252222222222,146.42635555555555,VIC,Hazelwood
3841,-38.2458,146.6306,VIC,Gippsland Mc
3842,-38.3078,146.4137,VIC,Churchill
3844,-38.30078235294118,146.62417647058822,VIC,Mount Tassie
3847,-38.201119999999996,146.80548,VIC,Rosedale
3850,-38.11123333333333,147.05403333333334,VIC,Wurruk
3851,-38.16629259259259,147.16483333333332,VIC,Fulham
3852,-38.10366666666666,147.13213333333334,VIC,East Sale
3853,-38.111,147.068,VIC,Sale
3854,-38.13333333333333,146.5417,VIC,Glengarry
3856,-38.05,146.6167,VIC,Toongabbie
3857,-38.0167,146.6833,VIC,Cowwarr
3858,-37.93068,146.743195,VIC,Dawson
3859,-37.9264,146.8749,VIC,Newry
3860,-37.8985,146.97031333333334,VIC,Riverslea
3862,-37.80519411764706,147.2017882352941,VIC,Llowalong
3864,-37.825,147.33335,VIC,Glenaladale
3865,-37.8005,147.4598,VIC,Lindenow
3869,-38.368599999999994,146.3801,VIC,Yinnar
3870,-38.41534,146.2973,VIC,Budgeree
3871,-38.414075,146.179675,VIC,Mirboo North
3873,-38.2833,146.7,VIC,Gormandale
3874,-38.45358,146.8042,VIC,Woodside
3875,-37.711485294117644,147.41885,VIC,Bairnsdale
3878,-37.9,147.6833,VIC,Eagle Point
3880,-37.9178,147.72637500000002,VIC,Paynesville
3882,-37.8167,147.7333,VIC,Nicholson
3885,-37.40562941176471,148.10434705882355,VIC,Wulgulmerang
3886,-37.7333,148.45,VIC,Newmerella
3887,-37.75196666666667,148.112,VIC,Nowa Nowa
3888,-37.519025,148.545815,VIC,Tostaree
3889,-37.56832857142857,148.88864285714286,VIC,Cabbage Tree Creek
3890,-37.49831428571429,149.14272857142856,VIC,Buldah
3891,-37.475,149.6333,VIC,Wangarabell
3892,-37.559,149.7541,VIC,Mallacoota
3893,-37.46666666666667,147.79166666666666,VIC,Double Bridges
3895,-37.3611,147.827775,VIC,Ensay
3896,-37.22082,147.725,VIC,Swifts Creek
3898,-37.020408333333336,147.499175,VIC,Hinnomunjie
3900,-36.95,147.7167,VIC,Benambra
3902,-37.80835,147.81665,VIC,Johnsonville
3903,-37.8333,147.8667,VIC,Swan Reach
3904,-37.8915,147.853,VIC,Metung
3909,-37.8737,147.96033749999998,VIC,Lakes Entrance
3910,-38.1667,145.1667,VIC,Langwarrin
3911,-38.19935,145.16535,VIC,Langwarrin South
3912,-38.20985,145.20080000000002,VIC,Somerville
3913,-38.25,145.1833,VIC,Tyabb
3915,-38.29935,145.14,VIC,Tuerong
3916,-38.4082,145.06653333333335,VIC,Shoreham
3918,-38.3333,145.1667,VIC,Bittern
3919,-38.35,145.2,VIC,Crib Point
3920,-38.3649,145.2004,VIC,Hmas Cerberus
3921,-38.3647,145.31823333333332,VIC,French Island
3922,-38.45636666666667,145.07853333333333,VIC,Sunset Strip
3923,-38.4642,145.2995,VIC,Rhyll
3925,-38.525375,145.357075,VIC,Churchill Island
3926,-38.378875,145.109825,VIC,Merricks North
3927,-38.4,145.1667,VIC,Somers
3928,-38.3973,144.9724,VIC,Main Ridge
3929,-38.4739,145.019,VIC,Flinders
3930,-38.1888,145.08795,VIC,Mount Eliza
3931,-38.2179,145.0388,VIC,Mornington
3933,-38.2167,145.1167,VIC,Moorooduc
3934,-38.2667,145.0167,VIC,Mount Martha
3936,-38.33743333333333,144.97490000000002,VIC,Dromana
3937,-38.36665,145.02499999999998,VIC,Red Hill
3938,-38.3497,144.9281,VIC,Mccrae
3939,-38.41166,144.88502,VIC,Boneo
3940,-38.3644,144.8775,VIC,Rosebud West
3941,-38.38616666666667,144.83043333333333,VIC,Rye
3942,-38.3613,144.7795,VIC,Blairgowrie
3943,-38.3396,144.7413,VIC,Sorrento
3944,-38.3167,144.7167,VIC,Portsea
3945,-38.396425,145.6812,VIC,Krowera
3946,-38.4167,145.7667,VIC,Bena
3950,-38.41972,145.84802,VIC,Strzelecki
3951,-38.45,145.792875,VIC,Arawata
3953,-38.4236,146.00272666666666,VIC,Ruby
3954,-38.55,145.95,VIC,Koonwarra
3956,-38.648270000000004,145.98368,VIC,Venus Bay
3957,-38.5833,146.0333,VIC,Stony Creek
3958,-38.65,146.0333,VIC,Buffalo
3959,-38.75763333333333,146.09213333333335,VIC,Sandy Point
3960,-38.58460769230769,146.16657692307692,VIC,Gunyah
3962,-38.6321,146.37290000000002,VIC,Woorarra East
3964,-38.6833,146.2667,VIC,Port Franklin
3965,-38.6992,146.4531,VIC,Port Welshpool
3966,-38.627766666666666,146.4222,VIC,Binginwarri
3967,-38.6333,146.5,VIC,Hedley
3971,-38.543757142857146,146.6121380952381,VIC,Gelliondale
3975,-38.052949999999996,145.25310000000002,VIC,Lyndhurst
3976,-38.0333,145.25,VIC,Hampton Park
3977,-38.129200000000004,145.27394999999999,VIC,Botanic Ridge
3978,-38.13333333333333,145.3611,VIC,Clyde North
3979,-38.472233333333335,145.62776666666664,VIC,Glen Alvie
3980,-38.2181,145.3437,VIC,Blind Bight
3981,-38.202285714285715,145.57011428571428,VIC,Koo Wee Rup North
3984,-38.3507,145.5163923076923,VIC,The Gurdies
3987,-38.3336,145.6725,VIC,Nyora
3988,-38.302375,145.81595000000002,VIC,Poowong
3990,-38.45,145.5333,VIC,Glen Forbes
3991,-38.4833,145.45,VIC,Bass
3992,-38.533325,145.583325,VIC,Ryanston
3995,-38.5752,145.566475,VIC,Wattle Bank
3996,-38.62995,145.7613,VIC,Pound Creek
4000,-27.463216666666668,153.02635,QLD,Brisbane City
4001,-27.491975,153.01954999999998,QLD,Brisbane
4002,-27.454,153.0426,QLD,City East
4003,-27.454,153.0426,QLD,George Street
4004,-27.4614,153.0231,QLD,Spring Hill
4005,-27.4613,153.0485,QLD,New Farm
4006,-27.44714,153.03136,QLD,Newstead
4007,-27.4374,153.06253333333333,QLD,Hamilton
4008,-27.41135,153.11535,QLD,Pinkenba
4009,-27.43195,153.08695,QLD,Eagle Farm BC
4010,-27.4301,153.0379,QLD,Albion DC
4011,-27.418300000000002,153.06425000000002,QLD,Clayfield
4012,-27.400825,153.055425,QLD,Nundah
4013,-27.4,153.0667,QLD,Northgate
4014,-27.372933333333332,153.08128333333335,QLD,Nudgee Beach
4017,-27.319175,153.0612,QLD,Brighton
4018,-27.34115,153.0368,QLD,Taigum
4019,-27.25153333333333,153.09306666666666,QLD,Woody Point
4020,-27.21305,153.10275000000001,QLD,Newport
4021,-27.2259,153.0835,QLD,Kippa-Ring
4022,-27.2143,153.0468,QLD,Rothwell
4025,-27.153160000000003,153.40044,QLD,Tangalooma
4029,-27.1962,153.2931,QLD,Royal Brisbane Hospital
4030,-27.42713333333333,153.03476666666666,QLD,Wooloowin
4031,-27.41095,153.0276,QLD,Kedron
4032,-27.384475,153.026925,QLD,Chermside West
4034,-27.359159999999996,153.03846,QLD,Carseldine
4035,-27.3515,152.98250000000002,QLD,Albany Creek
4036,-27.3211,153.0086,QLD,Bald Hills
4037,-27.3392,152.9599,QLD,Eatons Hill
4051,-27.426416666666668,153.00166666666667,QLD,Enoggera
4053,-27.4014125,152.9866375,QLD,Everton Hills
4054,-27.405949999999997,152.9525,QLD,Arana Hills
4055,-27.39624,152.93304,QLD,Ferny Grove
4059,-27.450525,153.007375,QLD,Red Hill
4060,-27.4445,152.99013333333332,QLD,Ashgrove
4061,-27.4419,152.9386,QLD,The Gap
4064,-27.4649,152.9991,QLD,Milton
4065,-27.461,152.9792,QLD,Bardon
4066,-27.48132,152.98502000000002,QLD,Toowong
4067,-27.4925,152.9798,QLD,St Lucia
4068,-27.5023,152.976325,QLD,Chelmer
4069,-27.50844,152.91848,QLD,Upper Brookfield
4070,-27.560166666666664,152.87046666666666,QLD,Anstead
4072,-27.4978,153.0135,QLD,University Of Queensland
4073,-27.54755,152.95395000000002,QLD,Seventeen Mile Rocks
4074,-27.55205,152.929125,QLD,Sumner
4075,-27.53546,152.98172,QLD,Sherwood
4076,-27.575000000000003,152.95,QLD,Darra
4077,-27.59936666666667,152.9771,QLD,Inala Heights
4078,-27.620449999999998,152.95635,QLD,Ellen Grove
4101,-27.48415,153.013575,QLD,South Brisbane
4102,-27.501800000000003,153.03076666666666,QLD,Woolloongabba
4103,-27.509366666666665,153.02863333333335,QLD,Fairfield Gardens
4104,-27.5157,153.0164,QLD,Yeronga
4105,-27.529733333333336,153.01786666666666,QLD,Tennyson
4106,-27.5444,153.00279999999998,QLD,Brisbane Market
4107,-27.5514,153.0325,QLD,Salisbury
4108,-27.550633333333334,153.02766666666665,QLD,Archerfield BC
4109,-27.579680000000003,153.05722,QLD,Macgregor
4110,-27.615385714285715,153.0074857142857,QLD,Willawong
4111,-27.5589,153.0623,QLD,Nathan
4112,-27.6068,153.0937,QLD,Kuraby
4113,-27.59045,153.0885,QLD,Eight Mile Plains
4114,-27.647524999999998,153.108775,QLD,Logan City Dc
4115,-27.6281,153.03109999999998,QLD,Algester
4116,-27.631033333333335,153.0562,QLD,Stretton
4117,-27.639200000000002,153.08495,QLD,Berrinba
4118,-27.668240000000004,153.03314,QLD,Forestdale
4119,-27.6089,153.1113,QLD,Underwood
4120,-27.507649999999998,153.0486,QLD,Greenslopes
4121,-27.52976,153.05108,QLD,Holland Park West
4122,-27.545075,153.0908375,QLD,Upper Mount Gravatt
4123,-27.58095,153.1283,QLD,Rochedale
4124,-27.7243,152.927,QLD,New Beith
4125,-27.730033333333335,153.03256666666667,QLD,Park Ridge South
4127,-27.623025,153.142525,QLD,Springwood
4128,-27.66065,153.17385000000002,QLD,Shailer Park
4129,-27.7,153.2,QLD,Loganholme
4130,-27.674999999999997,153.23335,QLD,Cornubia
4131,-27.66535,153.139,QLD,Loganlea
4132,-27.680500000000002,153.09085,QLD,Marsden
4133,-27.7157,153.1127,QLD,Waterford West
4151,-27.4932,153.0583,QLD,Coorparoo DC
4152,-27.503425,153.090325,QLD,Carindale
4153,-27.5,153.1167,QLD,Belmont
4154,-27.487666666666666,153.1628,QLD,Ransome
4155,-27.514,153.1491,QLD,Chandler
4156,-27.54965,153.1338,QLD,Mackenzie
4157,-27.55242,153.19336,QLD,Sheldon
4158,-27.4878,153.1982,QLD,Thorneside
4159,-27.4833,153.2167,QLD,Birkdale
4160,-27.5,153.25,QLD,Wellington Point
4161,-27.5322,153.2289,QLD,Alexandra Hills
4163,-27.530050000000003,153.26594999999998,QLD,Cleveland
4164,-27.5575,153.2648,QLD,Thornlands
4165,-27.609475,153.281925,QLD,Mount Cotton
4169,-27.478900000000003,153.04035,QLD,East Brisbane
4170,-27.475575,153.076275,QLD,Norman Park
4171,-27.4576,153.06333333333333,QLD,Balmoral
4172,-27.4629,153.0981,QLD,Murarrie
4173,-27.464133333333333,153.1230666666667,QLD,Tingalpa
4174,-27.4478,153.1317,QLD,Hemmant
4178,-27.4282,153.16233333333332,QLD,Wynnum North
4179,-27.4699,153.1785,QLD,Lota
4183,-27.431060000000002,153.45546,QLD,North Stradbroke Island
4184,-27.621100000000002,153.36280000000002,QLD,Peel Island
4205,-27.6833,153.1667,QLD,Bethania
4207,-27.745223809523807,153.19968571428572,QLD,Cedar Creek
4208,-27.781050000000004,153.28241666666665,QLD,Ormeau Hills
4209,-27.86125,153.290775,QLD,Willow Vale
4210,-27.91236,153.26088,QLD,Wongawallan
4211,-28.034658823529412,153.28476470588234,QLD,Beechmont
4212,-27.88405,153.350625,QLD,Helensvale
4213,-28.115385714285715,153.32372857142857,QLD,Worongary
4214,-27.963600000000003,153.36574285714283,QLD,Molendinar
4215,-27.9554,153.39876666666666,QLD,Southport
4216,-27.896216666666664,153.39648333333335,QLD,South Stradbroke
4217,-28.00171111111111,153.41398888888887,QLD,Main Beach
4218,-28.039257142857142,153.427,QLD,Broadbeach
4219,-28.1167,153.4333,QLD,West Burleigh
4220,-28.08938,153.43922,QLD,Miami
4221,-28.126350000000002,153.45755,QLD,Elanora
4222,-28.1235,153.4442,QLD,Griffith University
4223,-28.174475,153.432475,QLD,Currumbin
4224,-28.15,153.5,QLD,Tugun
4225,-28.16805,153.52569999999997,QLD,Coolangatta
4226,-28.059725,153.385975,QLD,Robina
4227,-28.100900000000003,153.4043,QLD,Reedy Creek
4228,-28.171349999999997,153.39409999999998,QLD,Tallebudgera
4229,-28.0779,153.4123,QLD,Bond University
4230,-28.0757,153.3842,QLD,Robina Town Centre
4270,-27.8833,153.1333,QLD,Tamborine
4271,-27.9193,153.1994,QLD,Eagle Heights
4272,-27.955533333333335,153.19453333333334,QLD,Mount Tamborine
4275,-28.00469090909091,153.16243636363635,QLD,Sarabah
4280,-27.789475,153.03165,QLD,Jimboomba
4285,-27.99739090909091,152.91950606060607,QLD,Veresdale Scrub
4287,-25.91571666666667,151.30115,QLD,Rathdowney
4300,-27.64338,152.90733,QLD,Gailes
4301,-27.619633333333336,152.86213333333333,QLD,Redbank Plains
4303,-27.605999999999998,152.83863333333332,QLD,Dinmore
4304,-27.612185714285715,152.80138571428571,QLD,North Booval
4305,-27.625752173913042,152.75695217391305,QLD,Limestone Ridges
4306,-27.377460714285714,152.57671785714288,QLD,England Creek
4307,-27.829028571428573,152.62602857142858,QLD,Mutdapilly
4309,-27.969866666666668,152.59188333333333,QLD,Charlwood
4310,-28.02308076923077,152.66802692307692,QLD,Mount Alford
4311,-27.45569411764706,152.4917882352941,QLD,Lowood
4312,-27.22523846153846,152.4716230769231,QLD,Somerset Dam
4313,-27.087807692307692,152.40244615384614,QLD,Cressbrook
4340,-27.7209,152.53564444444444,QLD,Rosewood
4341,-27.65279375,152.39841875,QLD,Kentville
4342,-27.537899999999997,152.40471666666667,QLD,Glenore Grove
4343,-27.653216666666665,152.2500375,QLD,Morton Vale
4344,-27.59556153846154,152.1655153846154,QLD,Seventeen Mile
4345,-27.5546,152.337,QLD,Gatton College
4346,-27.5661,152.597,QLD,Marburg
4347,-27.61432,152.19776,QLD,Veradilla
4350,-27.580235555555554,151.9113911111111,QLD,Athol
4352,-27.650735064935066,151.76257142857142,QLD,Umbiram
4353,-27.22,151.88413333333332,QLD,Bergen
4354,-27.28363333333333,151.80960000000002,QLD,Kilbirnie
4355,-27.289066666666667,152.30791666666667,QLD,The Bluff
4356,-27.625955555555556,151.5885888888889,QLD,Mount Tyson
4357,-27.842646153846154,151.08668076923075,QLD,Captains Mountain
4358,-27.730039999999995,151.88286,QLD,Cambooya
4359,-27.750542857142857,152.15528571428572,QLD,Hirstglen
4360,-27.8616,151.9011,QLD,Nobby
4361,-27.922775,151.91998125,QLD,Pilton
4362,-28.0563125,151.97455,QLD,Berat
4363,-27.6833,151.7167,QLD,Southbrook
4364,-27.7607,151.4456,QLD,Brookstead
4365,-28.011,151.5821,QLD,Leyburn
4370,-28.197710638297874,152.02544468085105,QLD,Morgan Park
4371,-28.211033333333333,152.22766666666666,QLD,Emu Vale
4372,-28.2927,152.2472,QLD,Tannymorel
4373,-28.308999999999997,152.35559999999998,QLD,The Head
4374,-28.4871,151.9674,QLD,Dalveen
4375,-28.125,152.1917,QLD,Fleurbaix
4376,-28.5506,151.9486,QLD,Thulimbah
4377,-28.576833333333337,151.97333333333333,NSW,Maryland
4378,-28.6193,151.9601,QLD,Applethorpe
4380,-28.727621739130438,151.82988260869564,NSW,Mingoola
4381,-28.7539,151.8717,QLD,Fletcher
4382,-28.828899999999997,151.85422,QLD,Lyra
4383,-28.927300000000002,151.9332,NSW,Jennings
4384,-28.721,151.1824,QLD,Limevale
4385,-28.7842,151.01171,NSW,Camp Creek
4387,-28.472155555555553,151.13383333333334,QLD,Whetstone
4388,-28.5946,150.65064999999998,QLD,Yelarbon
4390,-28.25949,150.33406,QLD,Callandoon
4400,-27.4756,151.8141,QLD,Kingsthorpe
4401,-27.42330625,151.701025,QLD,Sabine
4402,-26.95866666666667,151.89046666666664,QLD,Kooralgin
4403,-27.280516666666667,151.59863333333334,QLD,Brymaroo
4404,-27.350099999999998,151.457975,QLD,Formartin
4405,-27.264281818181818,151.12538181818184,QLD,Ducklo
4406,-27.25152,150.67692,QLD,Kaimkillenbun
4407,-23.970875,149.205125,QLD,Cattle Creek
4408,-26.9354,151.451,QLD,Bell
4410,-26.7841,151.1124,QLD,Jandowae
4411,-26.9323,150.9229,QLD,Warra
4412,-26.8452,150.7916,QLD,Brigalow
4413,-26.87629,150.74419,QLD,Durah
4415,-26.5594875,150.18215,QLD,Dalwogon
4416,-26.97634285714286,150.0246857142857,QLD,Yulabilla
4417,-26.705557142857142,150.2105,QLD,Wellesley
4418,-26.2593,150.0493,QLD,Guluguba
4419,-22.3514,147.5438,QLD,Cockatoo
4420,-25.775577777777777,149.9045111111111,QLD,Spring Creek
4421,-27.282,150.52855,QLD,Tara
4422,-27.6062,149.72484,QLD,Flinton
4423,-27.252000000000002,149.68215,QLD,Glenmorgan
4424,-26.73136666666667,149.8764666666667,QLD,Drillham
4425,-26.5726,149.7806,QLD,Dulacca
4426,-26.570533333333334,149.59386666666668,QLD,Jackson
4427,-26.6143,149.38025,QLD,Yuleba
4428,-26.5314,149.190875,QLD,Wallumbilla South
4454,-25.583009090909094,148.21359090909093,QLD,Durham Downs
4455,-26.497078947368422,148.70977368421055,QLD,Orallo
4461,-26.5896,148.3919,QLD,Muckadilla
4462,-26.55,148.1833,QLD,Amby
4465,-26.49242,147.90378,QLD,Forestvale
4467,-26.449699999999996,147.5361333333333,QLD,Mungallala
4468,-26.4172,147.1153,QLD,Clara Creek
4470,-26.269383333333334,145.9547,QLD,Riversleigh
4471,-27.3726,145.9577,QLD,Claverton
4472,-24.50515,145.433,QLD,Blackall
4474,-25.9073,144.6008,QLD,Adavale
4475,-26.6333,145.0167,QLD,Cheepie
4477,-26.21565,146.27159999999998,QLD,Augathella
4478,-25.00457,146.24975999999998,QLD,Tambo
4479,-26.6426,145.4644,QLD,Cooladdi
4480,-26.642049999999998,143.76794999999998,QLD,Quilpie
4481,-26.333299999999998,144.05726666666666,QLD,Tanbar
4482,-25.592,140.1157,QLD,Birdsville
4486,-28.77935,148.01015,QLD,Hebel
4487,-27.9476,148.6099,QLD,St George
4488,-28.155450000000002,147.47025000000002,QLD,Nebine
4489,-27.2478,145.9805,QLD,Wyandra
4490,-28.245145454545455,145.7362909090909,QLD,Cunnamulla
4491,-28.1599,145.0471,QLD,Eulo
4492,-28.311666666666667,147.96831666666665,QLD,Dynevor
4493,-28.9963,144.407,QLD,Hungerford
4494,-28.324333333333332,149.7787,QLD,Bungunya
4496,-28.413466666666668,149.25096666666667,QLD,Talwood
4497,-28.581433333333333,148.8958,QLD,Thallon
4498,-28.3763,149.72314999999998,QLD,Kioma
4500,-27.30107,152.94969,QLD,Brendale
4501,-27.2833,152.9833,QLD,Lawnton
4502,-27.2667,152.9833,QLD,Petrie
4503,-27.251050000000003,152.98683333333335,QLD,Murrumba Downs
4504,-27.2034,152.9592,QLD,Narangba
4505,-27.1575,152.9576,QLD,Burpengary
4506,-27.12895,152.91105,QLD,Moorina
4507,-27.0361375,153.150475,QLD,Bongaree
4508,-27.1935,153.0263,QLD,Deception Bay
4509,-27.2339,153.0223,QLD,North Lakes
4510,-27.074645454545454,152.96875454545454,QLD,Caboolture
4511,-27.076966666666664,153.10326666666666,QLD,Godwin Beach
4512,-27.034433333333336,152.84720000000002,QLD,Wamuran
4514,-26.938325000000003,152.7507916666667,QLD,D'Aguilar
4515,-26.86783846153846,152.5608076923077,QLD,Hazeldean
4516,-27.0167,152.95,QLD,Elimbah
4517,-26.957,152.9554,QLD,Beerburrum
4518,-26.8976,152.9532,QLD,Glass House Mountains
4519,-26.8541,152.9455,QLD,Beerwah
4520,-27.34706111111111,152.8448277777778,QLD,Mount Samson
4521,-27.1554125,152.79795,QLD,Campbells Pocket
4550,-26.811349999999997,152.94725,QLD,Landsborough
4551,-26.79331875,153.115625,QLD,Kings Beach
4552,-26.743885714285714,152.79863571428572,QLD,Booroobin
4553,-26.75978,152.98466,QLD,Glenview
4554,-26.7303,152.97585,QLD,Ilkley
4555,-26.69495,152.9481,QLD,Chevallum
4556,-26.694433333333336,153.03448333333333,QLD,Mons
4557,-26.6922,153.11025,QLD,Mountain Creek
4558,-26.656583333333334,153.08166666666668,QLD,Maroochydore DC
4559,-26.656275,152.9882,QLD,Woombye
4560,-26.620263636363635,152.93175,QLD,Parklands
4561,-26.54612857142857,152.98582857142856,QLD,Yandina
4562,-26.47275,152.95356666666666,QLD,Belli Park
4563,-26.420585714285714,152.8895714285714,QLD,Carters Ridge
4564,-26.6069,153.06785,QLD,Pacific Paradise
4565,-26.34167142857143,153.00325714285714,QLD,Ringtail Creek
4566,-26.4,153.0667,QLD,Noosaville DC
4567,-26.410925,153.09682500000002,QLD,Castaways Beach
4568,-26.364766666666668,152.83776666666668,QLD,Pinbarren
4569,-26.3369,152.8225,QLD,Cooran
4570,-26.196142528735635,152.62635172413792,QLD,Bollier
4571,-26.2377,152.92145,QLD,Kin Kin
4572,-26.672,153.1079,QLD,Alexandra Headland
4573,-26.51622857142857,153.09278571428572,QLD,Mount Coolum
4574,-26.608883333333335,152.75776666666667,QLD,Kenilworth
4575,-26.72337142857143,153.12614285714287,QLD,Bokarina
4580,-25.962033333333334,152.9976,QLD,Tin Can Bay
4581,-25.43528,153.1826,QLD,Fraser Island
4600,-26.12428,152.23426,QLD,Oakview
4601,-26.15672,152.09314,QLD,Boonara
4605,-26.175542857142858,151.90902857142856,QLD,Manyung
4606,-26.287,151.82861111111112,QLD,Wondai
4608,-26.368540000000003,151.76522,QLD,Tingoora
4610,-26.54893076923077,151.6646423076923,QLD,Haly Creek
4611,-26.183500000000002,151.76954999999998,QLD,Marshlands
4612,-26.1013,151.6592,QLD,Kawl Kawl
4613,-26.21146,151.43497,QLD,Abbeywood
4614,-26.842633333333335,151.98433333333335,QLD,Yarraman
4615,-26.681426315789473,151.94408947368422,QLD,Wengenville
4620,-25.536579999999997,152.31087,QLD,Aramara
4621,-25.56209090909091,152.03153636363638,QLD,Lakeside
4625,-25.576179411764706,151.6513294117647,QLD,Wetheron
4626,-25.007022222222222,150.70960555555556,QLD,Riverleigh
4627,-25.33745,151.02328,QLD,Eidsvold
4630,-24.804275,151.04089583333334,QLD,Tellebang
4650,-25.643971999999998,152.65985,QLD,Maryborough
4655,-25.31593571428571,152.836475,QLD,River Heads
4659,-25.2961,152.56084285714286,QLD,Beelbi Creek
4660,-25.20273333333333,152.32344285714285,QLD,Woodgate
4662,-25.3453,152.5938,QLD,Torbanlea
4670,-24.879039622641507,152.316920754717,QLD,Bundaberg North
4671,-25.03972285714286,151.78348571428572,QLD,Mount Perry
4673,-24.7139,152.069875,QLD,Yandaran
4674,-24.56557777777778,151.86462222222224,QLD,Berajondo
4676,-24.5779,151.67255,QLD,Gindoran
4677,-24.28745,151.70170000000002,QLD,Miriam Vale
4678,-24.159100000000002,151.50505,QLD,Rodds Bay
4680,-23.9874,151.25463095238098,QLD,Glen Eden
4694,-23.80255,151.10165,QLD,Targinnie
4695,-23.811614285714285,150.8960857142857,QLD,Bracewell
4697,-23.7167,150.8167,QLD,Raglan
4699,-23.6249,150.7554,QLD,Port Alma
4700,-23.35015,150.554675,QLD,Fairy Bower
4701,-23.358665,150.56384,QLD,Nerimbera
4702,-23.69918068181818,149.46298750000003,QLD,Rolleston
4703,-23.252143333333333,150.76835,QLD,Byfield
4704,-23.1333,150.3667,QLD,Wattlebank
4705,-22.68784,149.52944,QLD,Mackenzie River
4706,-22.6167,149.65,QLD,Ogmore
4707,-22.5234,149.33623333333335,QLD,St Lawrence
4709,-23.0383,148.3446,QLD,Tieri
4710,-23.264899999999997,150.82254999999998,QLD,Emu Park
4711,-23.2569,150.4849,QLD,Glendale
4712,-23.7158,149.6701,QLD,Duaringa
4713,-24.1306,149.4566,QLD,Woorabinda
4714,-23.684372222222223,150.35564444444447,QLD,Hamilton Creek
4715,-24.3942,150.49923636363636,QLD,Biloela
4716,-24.54505,150.6773,QLD,Thangool
4717,-23.5835,148.8791,QLD,Blackwater
4718,-24.509777777777778,149.53757777777776,QLD,Roundstone
4719,-25.052400000000002,150.18298333333334,QLD,Theodore
4720,-23.553150000000002,148.26225,QLD,Emerald
4721,-22.233175,147.73271666666668,QLD,Winchester
4722,-24.1148,148.0885,QLD,Springsure
4723,-23.08442727272727,147.9894909090909,QLD,Capella
4724,-23.6501,146.8326125,QLD,Alpha
4725,-23.294825,147.0095,QLD,Barcaldine Downs
4726,-23.128500000000003,146.80446666666668,QLD,Galilee
4727,-23.5,144.5,QLD,Ilfracombe
4728,-23.6,146.1333,QLD,Jericho
4730,-23.374311111111112,143.68156666666667,QLD,Chorregon
4731,-24.2597,144.4393,QLD,Isisford
4732,-22.062150000000003,146.88005,QLD,Muttaburra
4733,-21.7167,143.3667,QLD,Corfield
4735,-22.757275,142.3254,QLD,Middleton
4736,-24.8331,143.0616,QLD,Jundah
4737,-21.4196375,149.1862625,QLD,Blue Mountain
4738,-21.65835,149.3,QLD,Ilbilbie
4739,-21.9167,149.4167,QLD,Carmila
4740,-21.17906037735849,149.12914905660378,QLD,The Leap
4741,-21.232970967741934,148.93917419354838,QLD,Kuttabul
4742,-21.733941666666666,148.48215000000002,QLD,Strathfield
4743,-21.351,148.11535,QLD,Glenden
4744,-22.0016,148.0466,QLD,Moranbah
4745,-22.5882,148.3492,QLD,Dysart
4746,-22.799300000000002,148.6385,QLD,Middlemount
4750,-21.019849999999998,149.155,QLD,Bucasia
4751,-21.183675,149.037675,QLD,Victoria Plains
4753,-21.1303,148.9294,QLD,Devereux Creek
4754,-21.164314285714283,148.80877142857142,QLD,Mount Martin
4756,-21.1452,148.58105,QLD,Netherdale
